Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PY6CV,8PY6CV,11,5,-4,-3,2,0,3,B,D,A,D,A,F,SR_X-4Y-3,133.45973
8PY6CV,8PY6CV,9,8,-4,-3,0,3,10,A,D,A,D,A,E,SR_X-4Y-3,123.50457
8PY6CV,8PY6CV,10,7,-4,-3,1,2,8,A,D,A,D,A,F,SR_X-4Y-3,124.70754
8PY6CV,8PY6CV,11,6,-4,-3,2,1,6,B,D,A,D,A,F,SR_X-4Y-3,126.79687
8PY6CV,8PY6CV,10,8,-4,-3,1,3,11,A,C,A,D,A,F,SR_X-4Y-3,118.67895
8PY6CV,8PY6CV,11,7,-4,-3,2,2,9,B,D,A,D,A,F,SR_X-4Y-3,120.31949
8PY6CV,8PY6CV,11,8,-4,-3,2,3,12,B,C,A,D,A,F,SR_X-4Y-3,114.0592
8PY6CV,8PY6CV,9,5,-4,-3,0,0,1,A,E,A,D,A,F,SR_X-4Y-3,141.61702
8PY6CV,8PY6CV,9,10,-4,-2,0,1,4,A,C,A,D,B,E,SR_X-4Y-2,112.7785
8PY6CV,8PY6CV,10,9,-4,-2,1,0,2,A,C,A,D,B,E,SR_X-4Y-2,112.91946
8PY6CV,8PY6CV,9,11,-4,-2,0,2,7,A,C,A,A,B,E,SR_X-4Y-2,107.94386
8PY6CV,8PY6CV,10,10,-4,-2,1,1,5,A,C,A,A,B,E,SR_X-4Y-2,107.47234
8PY6CV,8PY6CV,11,9,-4,-2,2,0,3,B,C,A,A,B,F,SR_X-4Y-2,108.05375
8PY6CV,8PY6CV,9,12,-4,-2,0,3,10,A,C,A,A,B,E,SR_X-4Y-2,103.52853
8PY6CV,8PY6CV,10,11,-4,-2,1,2,8,A,C,A,A,B,E,SR_X-4Y-2,102.38747
8PY6CV,8PY6CV,11,10,-4,-2,2,1,6,B,C,A,A,B,E,SR_X-4Y-2,102.348
8PY6CV,8PY6CV,10,12,-4,-2,1,3,11,A,C,A,A,B,E,SR_X-4Y-2,97.72139
8PY6CV,8PY6CV,11,11,-4,-2,2,2,9,B,B,A,A,B,E,SR_X-4Y-2,96.99485
8PY6CV,8PY6CV,11,12,-4,-2,2,3,12,B,B,A,A,B,E,SR_X-4Y-2,92.05585
8PY6CV,8PY6CV,9,9,-4,-2,0,0,1,A,C,A,D,B,E,SR_X-4Y-2,117.98089
8PY6CV,8PY6CV,9,14,-4,-1,0,1,4,A,B,A,A,B,E,SR_X-4Y-1,96.18149
8PY6CV,8PY6CV,10,13,-4,-1,1,0,2,A,B,A,A,B,E,SR_X-4Y-1,93.53682
8PY6CV,8PY6CV,9,15,-4,-1,0,2,7,A,B,A,A,B,E,SR_X-4Y-1,93.36661
8PY6CV,8PY6CV,10,14,-4,-1,1,1,5,A,B,A,A,B,E,SR_X-4Y-1,89.90102
8PY6CV,8PY6CV,11,13,-4,-1,2,0,3,B,B,A,A,B,E,SR_X-4Y-1,87.60106
8PY6CV,8PY6CV,9,16,-4,-1,0,3,10,A,B,A,A,B,E,SR_X-4Y-1,91.19844
8PY6CV,8PY6CV,10,15,-4,-1,1,2,8,A,B,A,A,B,E,SR_X-4Y-1,86.88289
8PY6CV,8PY6CV,11,14,-4,-1,2,1,6,B,B,A,A,B,E,SR_X-4Y-1,83.70783
8PY6CV,8PY6CV,10,16,-4,-1,1,3,11,A,B,A,A,B,E,SR_X-4Y-1,84.54863
8PY6CV,8PY6CV,11,15,-4,-1,2,2,9,B,B,A,A,B,E,SR_X-4Y-1,80.45773
8PY6CV,8PY6CV,11,16,-4,-1,2,3,12,B,B,A,A,B,E,SR_X-4Y-1,77.93125
8PY6CV,8PY6CV,9,13,-4,-1,0,0,1,A,C,A,A,B,E,SR_X-4Y-1,99.58826
8PY6CV,8PY6CV,9,18,-4,0,0,1,4,A,B,A,A,B,E,SR_X-4Y0,88.97746
