MODULE,REGION_ORIG,Partition_ORIG,TEST,Partition,Region,IP-L0,IP-L1,IP-L2,INDEX,TEMPLATE,TOP_LEFT_BEGIN,TOP_LEFT_PREHVQK,CHAIN_BEGIN,STUCKAT_BEGIN,STUCKAT_FAULTS,ATSPEED_FAULTS,SCAN_CELL_COUNT
SCN_GT_GXX,gtxecorepar4,gt-gtslice3-gtxecore0-gtxecorepar4,GT_GXX,gt,gtslice3,gtxecore0,gtxecorepar4,,324,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,11841780,11789789,160657
SCN_GT_GXX,gtxecorepar5,gt-gtslice3-gtxecore0-gtxecorepar5,GT_GXX,gt,gtslice3,gtxecore0,gtxecorepar5,,325,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,12540921,12467757,218756
SCN_GT_GXX,gteusystop0,gt-gtslice3-gtxecore0-gteusystop0,GT_GXX,gt,gtslice3,gtxecore0,gteusystop0,,1854,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6398977,6378032,107295
SCN_GT_GXX,gteutop,gt-gtslice3-gtxecore0-gteutop0,GT_GXX,gt,gtslice3,gtxecore0,gteutop0,,311,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9749809,9701968,140224
SCN_GT_GXX,gteusysalt,gt-gtslice3-gtxecore0-gteusystop1,GT_GXX,gt,gtslice3,gtxecore0,gteusystop1,,1855,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6337642,6316608,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore0-gteutop1,GT_GXX,gt,gtslice3,gtxecore0,gteutop1,,312,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore0-gteusystop2,GT_GXX,gt,gtslice3,gtxecore0,gteusystop2,,1856,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore0-gteutop2,GT_GXX,gt,gtslice3,gtxecore0,gteutop2,,313,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore0-gteusystop3,GT_GXX,gt,gtslice3,gtxecore0,gteusystop3,,1857,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore0-gteutop3,GT_GXX,gt,gtslice3,gtxecore0,gteutop3,,314,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusystop4,gt-gtslice3-gtxecore0-gteusystop4,GT_GXX,gt,gtslice3,gtxecore0,gteusystop4,,1858,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6394691,6373730,106636
SCN_GT_GXX,gteutop,gt-gtslice3-gtxecore0-gteutop4,GT_GXX,gt,gtslice3,gtxecore0,gteutop4,,315,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9749809,9701968,140224
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore0-gteutop5,GT_GXX,gt,gtslice3,gtxecore0,gteutop5,,316,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore0-gteusystop6,GT_GXX,gt,gtslice3,gtxecore0,gteusystop6,,1860,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore0-gteutop6,GT_GXX,gt,gtslice3,gtxecore0,gteutop6,,317,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore0-gteusystop7,GT_GXX,gt,gtslice3,gtxecore0,gteusystop7,,1861,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore0-gteutop7,GT_GXX,gt,gtslice3,gtxecore0,gteutop7,,318,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gtxecorepar2,gt-gtslice3-gtxecore0-gtxecorepar2,GT_GXX,gt,gtslice3,gtxecore0,gtxecorepar2,,322,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,7685097,7626107,100212
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore0-gteusystop5,GT_GXX,gt,gtslice3,gtxecore0,gteusystop5,,1859,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gtlscbankpar1,gt-gtslice3-gtxecore1-gtlscbankpar1,GT_GXX,gt,gtslice3,gtxecore1,gtlscbankpar1,,334,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9131573,9007521,180595
SCN_GT_GXX,gtlscnodepar1,gt-gtslice3-gtxecore1-gtlscnodepar1,GT_GXX,gt,gtslice3,gtxecore1,gtlscnodepar1,,335,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,8723346,8643432,141852
SCN_GT_GXX,gtxecorepar1,gt-gtslice3-gtxecore1-gtxecorepar1,GT_GXX,gt,gtslice3,gtxecore1,gtxecorepar1,,336,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,11985757,11899189,168366
SCN_GT_GXX,gtxecorepar3,gt-gtslice3-gtxecore1-gtxecorepar3,GT_GXX,gt,gtslice3,gtxecore1,gtxecorepar3,,338,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,13365253,13272040,270643
SCN_GT_GXX,gtxecorepar4,gt-gtslice3-gtxecore1-gtxecorepar4,GT_GXX,gt,gtslice3,gtxecore1,gtxecorepar4,,339,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,11841780,11789789,160657
SCN_GT_GXX,gtxecorepar5,gt-gtslice3-gtxecore1-gtxecorepar5,GT_GXX,gt,gtslice3,gtxecore1,gtxecorepar5,,340,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,12540921,12467757,218756
SCN_GT_GXX,gteusystop0,gt-gtslice3-gtxecore1-gteusystop0,GT_GXX,gt,gtslice3,gtxecore1,gteusystop0,,1862,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6398977,6378032,107295
SCN_GT_GXX,gteutop,gt-gtslice3-gtxecore1-gteutop0,GT_GXX,gt,gtslice3,gtxecore1,gteutop0,,326,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9749809,9701968,140224
SCN_GT_GXX,gteusysalt,gt-gtslice3-gtxecore1-gteusystop1,GT_GXX,gt,gtslice3,gtxecore1,gteusystop1,,1863,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6337642,6316608,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore1-gteutop1,GT_GXX,gt,gtslice3,gtxecore1,gteutop1,,327,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore1-gteusystop2,GT_GXX,gt,gtslice3,gtxecore1,gteusystop2,,1864,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore1-gteutop2,GT_GXX,gt,gtslice3,gtxecore1,gteutop2,,328,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore1-gteusystop3,GT_GXX,gt,gtslice3,gtxecore1,gteusystop3,,1865,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore1-gteutop3,GT_GXX,gt,gtslice3,gtxecore1,gteutop3,,329,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusystop4,gt-gtslice3-gtxecore1-gteusystop4,GT_GXX,gt,gtslice3,gtxecore1,gteusystop4,,1866,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6394691,6373730,106636
SCN_GT_GXX,gteutop,gt-gtslice3-gtxecore1-gteutop4,GT_GXX,gt,gtslice3,gtxecore1,gteutop4,,330,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9749809,9701968,140224
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore1-gteutop5,GT_GXX,gt,gtslice3,gtxecore1,gteutop5,,331,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore1-gteusystop6,GT_GXX,gt,gtslice3,gtxecore1,gteusystop6,,1868,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore1-gteutop6,GT_GXX,gt,gtslice3,gtxecore1,gteutop6,,332,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gteusysside,gt-gtslice3-gtxecore1-gteusystop7,GT_GXX,gt,gtslice3,gtxecore1,gteusystop7,,1869,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,6361608,6340759,105129
SCN_GT_GXX,gteuside,gt-gtslice3-gtxecore1-gteutop7,GT_GXX,gt,gtslice3,gtxecore1,gteutop7,,333,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,9711074,9663298,140224
SCN_GT_GXX,gtxecorepar2,gt-gtslice3-gtxecore1-gtxecorepar2,GT_GXX,gt,gtslice3,gtxecore1,gtxecorepar2,,337,NVL_GT_SCN,SCN_GT_GXX::CTRL_X_PATMOD_K_BEGIN_X_X_X_X_X_RESET_TOPSKU,SCN_GT_GXX::CTRL_X_AUX_K_PREHVQK_X_X_X_X_X_SET_SKU_LFM,SCN_GT_GXX::CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_HRY_RAWSTR%,SCN_GT_GXX::STUCKAT_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HRY_RAWSTR%,7685097,7626107,100212
